locus,concept,concept_type,ambiguity_level,query_condition,query_template_id,query,catholic_score,secular_score,catholic_alignment_score,top_descriptor,top_descriptor_group,top_descriptor_similarity,top_is_catholic,nearest_catholic_descriptor,nearest_catholic_similarity,nearest_catholic_rank,nearest_secular_descriptor,nearest_secular_similarity,nearest_secular_rank
Freedom Truth and Moral Teleology,freedom,moral_anthropological,high,theological,theological_2,Catholic teaching on freedom.,0.3633329749107361,0.2548792570829391,0.10845371782779695,liberation from sin,catholic,0.4236970543861389,1,liberation from sin,0.4236970543861389,1,freedom from obligation,0.35881519317626953,4
Freedom Truth and Moral Teleology,freedom,moral_anthropological,high,theological,theological_3,The meaning of freedom in Christian doctrine.,0.34014737904071807,0.24061669111251832,0.09953068792819975,liberation from sin,catholic,0.49664953351020813,1,liberation from sin,0.49664953351020813,1,freedom from obligation,0.380705326795578,3
Freedom Truth and Moral Teleology,autonomy,moral_anthropological,high,neutral,neutral_1,The concept of autonomy.,0.2803824573755264,0.4094232141971588,-0.1290407568216324,self-determination,secular,0.4525233805179596,0,personal dignity in moral responsibility,0.3679657578468323,5,self-determination,0.4525233805179596,1
Freedom Truth and Moral Teleology,autonomy,moral_anthropological,high,neutral,neutral_2,The meaning of autonomy.,0.21896142959594728,0.3529962718486786,-0.13403484225273132,freedom from external authority,secular,0.42084842920303345,0,self-governance accountable to God,0.2905502915382385,5,freedom from external authority,0.42084842920303345,1
Freedom Truth and Moral Teleology,autonomy,moral_anthropological,high,neutral,neutral_3,A discussion of autonomy in human life.,0.2816445976495743,0.34657433032989504,-0.06492973268032076,personal dignity in moral responsibility,catholic,0.4148242771625519,1,personal dignity in moral responsibility,0.4148242771625519,1,individual independence,0.3859160542488098,2
Freedom Truth and Moral Teleology,autonomy,moral_anthropological,high,theological,theological_1,Autonomy in Catholic theology.,0.32225467562675475,0.35383471846580505,-0.031580042839050304,freedom from external authority,secular,0.42166030406951904,0,self-governance accountable to God,0.39646679162979126,2,freedom from external authority,0.42166030406951904,1
Freedom Truth and Moral Teleology,autonomy,moral_anthropological,high,theological,theological_2,Catholic teaching on autonomy.,0.30441412329673767,0.28226861655712127,0.022145506739616405,personal dignity in moral responsibility,catholic,0.3584936559200287,1,personal dignity in moral responsibility,0.3584936559200287,1,freedom from external authority,0.3247886896133423,3
Freedom Truth and Moral Teleology,autonomy,moral_anthropological,high,theological,theological_3,The meaning of autonomy in Christian doctrine.,0.2718793869018555,0.2954562038183212,-0.023576816916465737,self-governance accountable to God,catholic,0.3744261562824249,1,self-governance accountable to God,0.3744261562824249,1,freedom from external authority,0.3647103011608124,2
Freedom Truth and Moral Teleology,obedience,moral_spiritual,high,neutral,neutral_1,The concept of obedience.,0.29805519580841067,0.3657092809677124,-0.06765408515930171,submission to authority,secular,0.5263608694076538,0,humble conformity to the good,0.36117982864379883,4,submission to authority,0.5263608694076538,1
Freedom Truth and Moral Teleology,obedience,moral_spiritual,high,neutral,neutral_2,The meaning of obedience.,0.31945416927337644,0.31733543127775193,0.002118737995624509,submission to authority,secular,0.44364526867866516,0,humble conformity to the good,0.3687850534915924,3,submission to authority,0.44364526867866516,1
Freedom Truth and Moral Teleology,obedience,moral_spiritual,high,neutral,neutral_3,A discussion of obedience in human life.,0.33106366395950315,0.3202220231294632,0.010841640830039967,submission to authority,secular,0.46496087312698364,0,humble conformity to the good,0.37001726031303406,3,submission to authority,0.46496087312698364,1
Freedom Truth and Moral Teleology,obedience,moral_spiritual,high,theological,theological_1,Obedience in Catholic theology.,0.3633835554122925,0.3165612980723381,0.046822257339954376,submission to authority,secular,0.4726856052875519,0,discipleship in love,0.38813650608062744,2,submission to authority,0.4726856052875519,1
Freedom Truth and Moral Teleology,obedience,moral_spiritual,high,theological,theological_2,Catholic teaching on obedience.,0.3431964933872223,0.2969088539481163,0.04628763943910602,submission to authority,secular,0.4678003787994385,0,listening to God's will,0.3695601224899292,3,submission to authority,0.4678003787994385,1
Freedom Truth and Moral Teleology,obedience,moral_spiritual,high,theological,theological_3,The meaning of obedience in Christian doctrine.,0.34686758518218996,0.2705723211169243,0.07629526406526566,submission to authority,secular,0.3907904624938965,0,discipleship in love,0.38341155648231506,2,submission to authority,0.3907904624938965,1
Freedom Truth and Moral Teleology,truth,epistemological_moral,high,neutral,neutral_1,The concept of truth.,0.37329680323600767,0.2539687126874924,0.11932809054851529,Christ as the truth,catholic,0.5786638855934143,1,Christ as the truth,0.5786638855934143,1,factual accuracy,0.32437998056411743,4
Freedom Truth and Moral Teleology,truth,epistemological_moral,high,neutral,neutral_2,The meaning of truth.,0.36712008714675903,0.22508320808410645,0.14203687906265258,Christ as the truth,catholic,0.6077978610992432,1,Christ as the truth,0.6077978610992432,1,factual accuracy,0.27710193395614624,4
Freedom Truth and Moral Teleology,truth,epistemological_moral,high,neutral,neutral_3,A discussion of truth in human life.,0.35168291330337526,0.22403766214847565,0.1276452511548996,Christ as the truth,catholic,0.49861225485801697,1,Christ as the truth,0.49861225485801697,1,nonfictional claim,0.3213203549385071,4
Freedom Truth and Moral Teleology,truth,epistemological_moral,high,theological,theological_1,Truth in Catholic theology.,0.4223658502101898,0.24342466592788697,0.17894118428230282,Christ as the truth,catholic,0.5836748480796814,1,Christ as the truth,0.5836748480796814,1,factual accuracy,0.31790515780448914,4
Freedom Truth and Moral Teleology,truth,epistemological_moral,high,theological,theological_2,Catholic teaching on truth.,0.36610548496246337,0.19294532835483552,0.17316015660762785,Christ as the truth,catholic,0.5652869343757629,1,Christ as the truth,0.5652869343757629,1,nonfictional claim,0.23814065754413605,6
Freedom Truth and Moral Teleology,truth,epistemological_moral,high,theological,theological_3,The meaning of truth in Christian doctrine.,0.3863833904266357,0.18420590460300446,0.20217748582363126,Christ as the truth,catholic,0.6573673486709595,1,Christ as the truth,0.6573673486709595,1,nonfictional claim,0.22258137166500092,6
Freedom Truth and Moral Teleology,moral truth,moral_theology,high,neutral,neutral_1,The concept of moral truth.,0.36659474670886993,0.33789317309856415,0.028701573610305786,objective moral order,catholic,0.49758464097976685,1,objective moral order,0.49758464097976685,1,cultural morality,0.4641406536102295,3
Freedom Truth and Moral Teleology,moral truth,moral_theology,high,neutral,neutral_2,The meaning of moral truth.,0.3388033151626587,0.3149539530277252,0.023849362134933494,cultural morality,secular,0.47036319971084595,0,objective moral order,0.4698002338409424,2,cultural morality,0.47036319971084595,1
Freedom Truth and Moral Teleology,moral truth,moral_theology,high,neutral,neutral_3,A discussion of moral truth in human life.,0.38986821174621583,0.32351703345775606,0.06635117828845977,truth about good and evil,catholic,0.47227269411087036,1,truth about good and evil,0.47227269411087036,1,cultural morality,0.4355294704437256,3
Freedom Truth and Moral Teleology,moral truth,moral_theology,high,theological,theological_1,Moral truth in Catholic theology.,0.3775492548942566,0.31171358525753023,0.06583566963672638,objective moral order,catholic,0.5056031346321106,1,objective moral order,0.5056031346321106,1,cultural morality,0.43863949179649353,2
Freedom Truth and Moral Teleology,moral truth,moral_theology,high,theological,theological_2,Catholic teaching on moral truth.,0.3516330420970917,0.28480527102947234,0.06682777106761933,objective moral order,catholic,0.4392560124397278,1,objective moral order,0.4392560124397278,1,cultural morality,0.4114116430282593,3
Freedom Truth and Moral Teleology,moral truth,moral_theology,high,theological,theological_3,The meaning of moral truth in Christian doctrine.,0.34412929117679597,0.27466181516647337,0.0694674760103226,objective moral order,catholic,0.441074937582016,1,objective moral order,0.441074937582016,1,cultural morality,0.4041828513145447,3
Freedom Truth and Moral Teleology,natural law,moral_theology,medium,neutral,neutral_1,The concept of natural law.,0.40085739493370054,0.3632185637950897,0.03763883113861083,moral law written in human nature,catholic,0.5266302227973938,1,moral law written in human nature,0.5266302227973938,1,laws of nature,0.4587785601615906,2
Freedom Truth and Moral Teleology,natural law,moral_theology,medium,neutral,neutral_2,The meaning of natural law.,0.3456037104129791,0.2974158048629761,0.04818790555000302,moral law written in human nature,catholic,0.48652464151382446,1,moral law written in human nature,0.48652464151382446,1,laws of nature,0.4340653419494629,2
Freedom Truth and Moral Teleology,natural law,moral_theology,medium,neutral,neutral_3,A discussion of natural law in human life.,0.43704121708869936,0.3259173512458801,0.11112386584281925,moral law written in human nature,catholic,0.579347550868988,1,moral law written in human nature,0.579347550868988,1,laws of nature,0.4119825065135956,4
Freedom Truth and Moral Teleology,natural law,moral_theology,medium,theological,theological_1,Natural law in Catholic theology.,0.3821977376937866,0.3254239231348038,0.05677381455898284,moral law written in human nature,catholic,0.5090693831443787,1,moral law written in human nature,0.5090693831443787,1,legal theory,0.39169010519981384,3
Freedom Truth and Moral Teleology,natural law,moral_theology,medium,theological,theological_2,Catholic teaching on natural law.,0.3588744461536407,0.28055120408535006,0.07832324206829067,moral law written in human nature,catholic,0.5007311105728149,1,moral law written in human nature,0.5007311105728149,1,traditional morality,0.3657602071762085,3
Freedom Truth and Moral Teleology,natural law,moral_theology,medium,theological,theological_3,The meaning of natural law in Christian doctrine.,0.33719669580459594,0.2864940226078033,0.050702673196792614,moral law written in human nature,catholic,0.4562434256076813,1,moral law written in human nature,0.4562434256076813,1,laws of nature,0.3303779363632202,3
Freedom Truth and Moral Teleology,divine law,moral_theology,low,neutral,neutral_1,The concept of divine law.,0.3799769550561905,0.3871587455272675,-0.0071817904710769764,law revealed by God,catholic,0.5946176648139954,1,law revealed by God,0.5946176648139954,1,theocratic law,0.5701729655265808,2
Freedom Truth and Moral Teleology,divine law,moral_theology,low,neutral,neutral_2,The meaning of divine law.,0.36664327681064607,0.3520545870065689,0.014588689804077182,law revealed by God,catholic,0.5603611469268799,1,law revealed by God,0.5603611469268799,1,theocratic law,0.5086777806282043,2
Freedom Truth and Moral Teleology,divine law,moral_theology,low,neutral,neutral_3,A discussion of divine law in human life.,0.39917868971824644,0.35919162929058074,0.0399870604276657,law revealed by God,catholic,0.547429084777832,1,law revealed by God,0.547429084777832,1,theocratic law,0.489653617143631,2
Freedom Truth and Moral Teleology,divine law,moral_theology,low,theological,theological_1,Divine law in Catholic theology.,0.36620896458625796,0.3883297324180603,-0.022120767831802335,law revealed by God,catholic,0.5791639089584351,1,law revealed by God,0.5791639089584351,1,sacred legislation,0.49885451793670654,2
Freedom Truth and Moral Teleology,divine law,moral_theology,low,theological,theological_2,Catholic teaching on divine law.,0.33466212153434755,0.33581026196479796,-0.0011481404304504172,law revealed by God,catholic,0.5003100037574768,1,law revealed by God,0.5003100037574768,1,theocratic law,0.42307499051094055,2
Freedom Truth and Moral Teleology,divine law,moral_theology,low,theological,theological_3,The meaning of divine law in Christian doctrine.,0.3559224009513855,0.34165985882282257,0.014262542128562927,law revealed by God,catholic,0.5517832636833191,1,law revealed by God,0.5517832636833191,1,theocratic law,0.45235809683799744,2
Freedom Truth and Moral Teleology,moral law,moral_theology,medium,neutral,neutral_1,The concept of moral law.,0.3223079562187195,0.34410911798477173,-0.021801161766052235,legal morality,secular,0.5306202173233032,0,law binding conscience,0.4607684016227722,2,legal morality,0.5306202173233032,1
Freedom Truth and Moral Teleology,moral law,moral_theology,medium,neutral,neutral_2,The meaning of moral law.,0.29067333936691286,0.29245232343673705,-0.0017789840698241854,legal morality,secular,0.5010397434234619,0,law binding conscience,0.41080549359321594,2,legal morality,0.5010397434234619,1
Freedom Truth and Moral Teleology,moral law,moral_theology,medium,neutral,neutral_3,A discussion of moral law in human life.,0.36005819439888,0.30413836538791655,0.05591982901096343,law binding conscience,catholic,0.4361877143383026,1,law binding conscience,0.4361877143383026,1,legal morality,0.42416292428970337,2
Freedom Truth and Moral Teleology,moral law,moral_theology,medium,theological,theological_1,Moral law in Catholic theology.,0.3244659811258316,0.29327735006809236,0.031188631057739225,legal morality,secular,0.4615918695926666,0,law binding conscience,0.4564325213432312,2,legal morality,0.4615918695926666,1
Freedom Truth and Moral Teleology,moral law,moral_theology,medium,theological,theological_2,Catholic teaching on moral law.,0.3050294518470764,0.2631947845220566,0.041834667325019836,law binding conscience,catholic,0.4382723271846771,1,law binding conscience,0.4382723271846771,1,legal morality,0.40143439173698425,2
Freedom Truth and Moral Teleology,moral law,moral_theology,medium,theological,theological_3,The meaning of moral law in Christian doctrine.,0.28233969807624815,0.2612085551023483,0.02113114297389984,legal morality,secular,0.43584245443344116,0,law binding conscience,0.3933538496494293,2,legal morality,0.43584245443344116,1
Freedom Truth and Moral Teleology,commandment,biblical_moral,medium,neutral,neutral_1,The concept of commandment.,0.3691777229309082,0.3106483697891235,0.0585293531417847,divine command for love,catholic,0.4934230148792267,1,divine command for love,0.4934230148792267,1,religious rule,0.376821905374527,3
Freedom Truth and Moral Teleology,commandment,biblical_moral,medium,neutral,neutral_2,The meaning of commandment.,0.3072025030851364,0.25270068645477295,0.054501816630363464,divine command for love,catholic,0.4267922341823578,1,divine command for love,0.4267922341823578,1,religious rule,0.3116808533668518,3
Freedom Truth and Moral Teleology,commandment,biblical_moral,medium,neutral,neutral_3,A discussion of commandment in human life.,0.3907993733882904,0.28069995641708373,0.11009941697120668,divine command for love,catholic,0.4963285028934479,1,divine command for love,0.4963285028934479,1,religious rule,0.3675026595592499,4
Freedom Truth and Moral Teleology,commandment,biblical_moral,medium,theological,theological_1,Commandment in Catholic theology.,0.36169939041137694,0.3228088468313217,0.038890543580055226,divine command for love,catholic,0.4966021180152893,1,divine command for love,0.4966021180152893,1,religious rule,0.4573992192745209,3
Freedom Truth and Moral Teleology,commandment,biblical_moral,medium,theological,theological_2,Catholic teaching on commandment.,0.3331141293048859,0.29475263953208924,0.03836148977279663,divine command for love,catholic,0.49687886238098145,1,divine command for love,0.49687886238098145,1,religious rule,0.39664334058761597,3
Freedom Truth and Moral Teleology,commandment,biblical_moral,medium,theological,theological_3,The meaning of commandment in Christian doctrine.,0.31097268164157865,0.24928251206874846,0.06169016957283019,divine command for love,catholic,0.4449593424797058,1,divine command for love,0.4449593424797058,1,religious rule,0.3391079008579254,3
Freedom Truth and Moral Teleology,virtue,moral_theology,medium,neutral,neutral_1,The concept of virtue.,0.3274448484182358,0.3517810344696045,-0.024336186051368724,ethical excellence,secular,0.42072996497154236,0,stable habit of the good,0.39314621686935425,3,ethical excellence,0.42072996497154236,1
Freedom Truth and Moral Teleology,virtue,moral_theology,medium,neutral,neutral_2,The meaning of virtue.,0.28796357214450835,0.3007834106683731,-0.012819838523864757,ethical excellence,secular,0.3678836524486542,0,excellence perfected by grace,0.346036821603775,3,ethical excellence,0.3678836524486542,1
Freedom Truth and Moral Teleology,virtue,moral_theology,medium,neutral,neutral_3,A discussion of virtue in human life.,0.3108143836259842,0.3045140027999878,0.006300380825996377,stable habit of the good,catholic,0.38005051016807556,1,stable habit of the good,0.38005051016807556,1,ethical excellence,0.3734494149684906,2
Freedom Truth and Moral Teleology,virtue,moral_theology,medium,theological,theological_1,Virtue in Catholic theology.,0.32602240741252897,0.3092755913734436,0.016746816039085344,formation toward holiness,catholic,0.41203033924102783,1,formation toward holiness,0.41203033924102783,1,good character trait,0.3775034248828888,3
Freedom Truth and Moral Teleology,virtue,moral_theology,medium,theological,theological_2,Catholic teaching on virtue.,0.29608076214790346,0.2607986360788345,0.03528212606906894,formation toward holiness,catholic,0.39336836338043213,1,formation toward holiness,0.39336836338043213,1,good character trait,0.32967543601989746,2
Freedom Truth and Moral Teleology,virtue,moral_theology,medium,theological,theological_3,The meaning of virtue in Christian doctrine.,0.28604866862297057,0.25291244983673095,0.033136218786239624,formation toward holiness,catholic,0.381962388753891,1,formation toward holiness,0.381962388753891,1,good character trait,0.33130255341529846,3
Freedom Truth and Moral Teleology,prudence,virtue,medium,neutral,neutral_1,The concept of prudence.,0.4290196359157562,0.36299216747283936,0.06602746844291685,virtue of practical wisdom,catholic,0.5725304484367371,1,virtue of practical wisdom,0.5725304484367371,1,practical judgment,0.5260155200958252,2
Freedom Truth and Moral Teleology,prudence,virtue,medium,neutral,neutral_2,The meaning of prudence.,0.3498120069503784,0.2748012483119965,0.07501075863838191,virtue of practical wisdom,catholic,0.47860854864120483,1,virtue of practical wisdom,0.47860854864120483,1,practical judgment,0.42562535405158997,2
Freedom Truth and Moral Teleology,prudence,virtue,medium,neutral,neutral_3,A discussion of prudence in human life.,0.4400946140289307,0.29219032227993014,0.14790429174900055,virtue of practical wisdom,catholic,0.5484665632247925,1,virtue of practical wisdom,0.5484665632247925,1,practical judgment,0.46860307455062866,3
Freedom Truth and Moral Teleology,prudence,virtue,medium,theological,theological_1,Prudence in Catholic theology.,0.4132184684276581,0.2833638101816177,0.12985465824604037,virtue of practical wisdom,catholic,0.5054358839988708,1,virtue of practical wisdom,0.5054358839988708,1,practical judgment,0.446379154920578,2
Freedom Truth and Moral Teleology,prudence,virtue,medium,theological,theological_2,Catholic teaching on prudence.,0.3981304466724396,0.2912428617477417,0.10688758492469785,virtue of practical wisdom,catholic,0.5018941164016724,1,virtue of practical wisdom,0.5018941164016724,1,practical judgment,0.4703293442726135,2
Freedom Truth and Moral Teleology,prudence,virtue,medium,theological,theological_3,The meaning of prudence in Christian doctrine.,0.36354306936264036,0.22418102174997329,0.13936204761266707,virtue of practical wisdom,catholic,0.43586304783821106,1,virtue of practical wisdom,0.43586304783821106,1,practical judgment,0.3857170045375824,4
Freedom Truth and Moral Teleology,justice,virtue_social,high,neutral,neutral_1,The concept of justice.,0.3182065963745117,0.32934669852256776,-0.011140102148056052,punishment of wrongdoing,secular,0.41404739022254944,0,giving each person what is due,0.38557764887809753,3,punishment of wrongdoing,0.41404739022254944,1
Freedom Truth and Moral Teleology,justice,virtue_social,high,neutral,neutral_2,The meaning of justice.,0.3155595541000366,0.31115306317806246,0.004406490921974149,punishment of wrongdoing,secular,0.4005758762359619,0,giving each person what is due,0.37639468908309937,3,punishment of wrongdoing,0.4005758762359619,1
Freedom Truth and Moral Teleology,justice,virtue_social,high,neutral,neutral_3,A discussion of justice in human life.,0.34184901118278505,0.29557656645774844,0.04627244472503661,giving each person what is due,catholic,0.38659462332725525,1,giving each person what is due,0.38659462332725525,1,punishment of wrongdoing,0.38202303647994995,2
Freedom Truth and Moral Teleology,justice,virtue_social,high,theological,theological_1,Justice in Catholic theology.,0.34484036862850187,0.28550955951213836,0.059330809116363514,righteousness before God,catholic,0.4303266108036041,1,righteousness before God,0.4303266108036041,1,punishment of wrongdoing,0.38066232204437256,3
Freedom Truth and Moral Teleology,justice,virtue_social,high,theological,theological_2,Catholic teaching on justice.,0.32036219239234925,0.2614473432302475,0.05891484916210177,giving each person what is due,catholic,0.3522976040840149,1,giving each person what is due,0.3522976040840149,1,punishment of wrongdoing,0.3315609097480774,3
Freedom Truth and Moral Teleology,justice,virtue_social,high,theological,theological_3,The meaning of justice in Christian doctrine.,0.318070849776268,0.26089270412921906,0.05717814564704893,righteousness before God,catholic,0.4449057877063751,1,righteousness before God,0.4449057877063751,1,punishment of wrongdoing,0.399878591299057,2
Freedom Truth and Moral Teleology,temperance,virtue,medium,neutral,neutral_1,The concept of temperance.,0.3874642848968506,0.4158019185066223,-0.028337633609771706,moderation of desire,catholic,0.5491900444030762,1,moderation of desire,0.5491900444030762,1,moderation,0.5207229852676392,2
Freedom Truth and Moral Teleology,temperance,virtue,medium,neutral,neutral_2,The meaning of temperance.,0.3114641696214676,0.33177219331264496,-0.020308023691177346,moderation of desire,catholic,0.4471403956413269,1,moderation of desire,0.4471403956413269,1,moderation,0.4318143427371979,2
Freedom Truth and Moral Teleology,temperance,virtue,medium,neutral,neutral_3,A discussion of temperance in human life.,0.40662537813186644,0.37129062712192534,0.0353347510099411,moderation of desire,catholic,0.5438168048858643,1,moderation of desire,0.5438168048858643,1,moderation,0.5004262328147888,2
Freedom Truth and Moral Teleology,temperance,virtue,medium,theological,theological_1,Temperance in Catholic theology.,0.35150874257087705,0.3332968086004257,0.018211933970451344,moderation of desire,catholic,0.4683997929096222,1,moderation of desire,0.4683997929096222,1,moderation,0.44507139921188354,2
Freedom Truth and Moral Teleology,temperance,virtue,medium,theological,theological_2,Catholic teaching on temperance.,0.3507683932781219,0.3364448070526123,0.01432358622550961,moderation of desire,catholic,0.4937295913696289,1,moderation of desire,0.4937295913696289,1,moderation,0.42846933007240295,2
Freedom Truth and Moral Teleology,temperance,virtue,medium,theological,theological_3,The meaning of temperance in Christian doctrine.,0.32968578934669496,0.30277242660522463,0.026913362741470326,moderation of desire,catholic,0.4403437077999115,1,moderation of desire,0.4403437077999115,1,moderation,0.40438249707221985,2
Freedom Truth and Moral Teleology,fortitude,virtue,medium,neutral,neutral_1,The concept of fortitude.,0.44778467416763307,0.3933833599090576,0.05440131425857547,virtue of perseverance,catholic,0.5148095488548279,1,virtue of perseverance,0.5148095488548279,1,bravery,0.42827942967414856,5
Freedom Truth and Moral Teleology,fortitude,virtue,medium,neutral,neutral_2,The meaning of fortitude.,0.3959229409694672,0.34468716382980347,0.05123577713966371,virtue of perseverance,catholic,0.4530545771121979,1,virtue of perseverance,0.4530545771121979,1,endurance,0.37055158615112305,5
Freedom Truth and Moral Teleology,fortitude,virtue,medium,neutral,neutral_3,A discussion of fortitude in human life.,0.4054768443107605,0.33150858879089357,0.07396825551986691,virtue of perseverance,catholic,0.47777989506721497,1,virtue of perseverance,0.47777989506721497,1,mental toughness,0.3558616042137146,5
Freedom Truth and Moral Teleology,fortitude,virtue,medium,theological,theological_1,Fortitude in Catholic theology.,0.4353288054466248,0.3291108787059784,0.1062179267406464,steadfastness in trial,catholic,0.5000841617584229,1,steadfastness in trial,0.5000841617584229,1,endurance,0.35102200508117676,6
Freedom Truth and Moral Teleology,fortitude,virtue,medium,theological,theological_2,Catholic teaching on fortitude.,0.3753119230270386,0.26224052011966703,0.11307140290737155,virtue of perseverance,catholic,0.43993958830833435,1,virtue of perseverance,0.43993958830833435,1,mental toughness,0.2961798310279846,5
Freedom Truth and Moral Teleology,fortitude,virtue,medium,theological,theological_3,The meaning of fortitude in Christian doctrine.,0.3934962391853333,0.2757829040288925,0.11771333515644078,steadfastness in trial,catholic,0.47726970911026,1,steadfastness in trial,0.47726970911026,1,endurance,0.31116244196891785,5
Freedom Truth and Moral Teleology,holiness,spiritual_moral,medium,neutral,neutral_1,The concept of holiness.,0.29903335571289064,0.38014584183692934,-0.08111248612403871,moral purity,secular,0.4716651737689972,0,union with God,0.3378799557685852,5,moral purity,0.4716651737689972,1
Freedom Truth and Moral Teleology,holiness,spiritual_moral,medium,neutral,neutral_2,The meaning of holiness.,0.2796974241733551,0.3502703428268433,-0.07057291865348819,moral purity,secular,0.41121014952659607,0,participation in divine life,0.31800347566604614,5,moral purity,0.41121014952659607,1
Freedom Truth and Moral Teleology,holiness,spiritual_moral,medium,neutral,neutral_3,A discussion of holiness in human life.,0.35179359316825864,0.3884519338607788,-0.036658340692520164,participation in divine life,catholic,0.4543715715408325,1,participation in divine life,0.4543715715408325,1,saintly behavior,0.42168810963630676,2
Freedom Truth and Moral Teleology,holiness,spiritual_moral,medium,theological,theological_1,Holiness in Catholic theology.,0.33791011571884155,0.3664660036563873,-0.028555887937545765,moral purity,secular,0.43638503551483154,0,participation in divine life,0.39143890142440796,3,moral purity,0.43638503551483154,1
Freedom Truth and Moral Teleology,holiness,spiritual_moral,medium,theological,theological_2,Catholic teaching on holiness.,0.3347065359354019,0.3263943523168564,0.008312183618545521,saintly behavior,secular,0.40556642413139343,0,participation in divine life,0.3785921633243561,2,saintly behavior,0.40556642413139343,1
Freedom Truth and Moral Teleology,holiness,spiritual_moral,medium,theological,theological_3,The meaning of holiness in Christian doctrine.,0.30500958263874056,0.33281326591968535,-0.02780368328094479,saintly behavior,secular,0.38388198614120483,0,participation in divine life,0.3442286252975464,4,saintly behavior,0.38388198614120483,1
Freedom Truth and Moral Teleology,beatitude,eschatological_moral,low,neutral,neutral_1,The concept of beatitude.,0.4070176243782043,0.33798949122428895,0.06902813315391537,blessedness in God,catholic,0.553933322429657,1,blessedness in God,0.553933322429657,1,bliss,0.42666804790496826,2
Freedom Truth and Moral Teleology,beatitude,eschatological_moral,low,neutral,neutral_2,The meaning of beatitude.,0.34283921420574187,0.29952292740345,0.04331628680229188,blessedness in God,catholic,0.5142334699630737,1,blessedness in God,0.5142334699630737,1,bliss,0.4139501750469208,2
Freedom Truth and Moral Teleology,beatitude,eschatological_moral,low,neutral,neutral_3,A discussion of beatitude in human life.,0.38258684873580934,0.31055412292480467,0.07203272581100467,blessedness in God,catholic,0.511488676071167,1,blessedness in God,0.511488676071167,1,bliss,0.3581846356391907,4
Freedom Truth and Moral Teleology,beatitude,eschatological_moral,low,theological,theological_1,Beatitude in Catholic theology.,0.3674348831176758,0.2708893001079559,0.09654558300971988,blessedness in God,catholic,0.554749608039856,1,blessedness in God,0.554749608039856,1,bliss,0.3602473735809326,4
Freedom Truth and Moral Teleology,beatitude,eschatological_moral,low,theological,theological_2,Catholic teaching on beatitude.,0.34001662731170657,0.22387337684631348,0.11614325046539309,blessedness in God,catholic,0.46844005584716797,1,blessedness in God,0.46844005584716797,1,bliss,0.29079627990722656,4
Freedom Truth and Moral Teleology,beatitude,eschatological_moral,low,theological,theological_3,The meaning of beatitude in Christian doctrine.,0.3639461636543274,0.27022735476493837,0.09371880888938905,blessedness in God,catholic,0.5434330105781555,1,blessedness in God,0.5434330105781555,1,bliss,0.36882734298706055,3
Freedom Truth and Moral Teleology,happiness,teleological_anthropological,high,neutral,neutral_1,The concept of happiness.,0.22351973056793212,0.331209659576416,-0.1076899290084839,life satisfaction,secular,0.3838788568973541,0,fulfillment in the highest good,0.29968658089637756,4,life satisfaction,0.3838788568973541,1
Freedom Truth and Moral Teleology,happiness,teleological_anthropological,high,neutral,neutral_2,The meaning of happiness.,0.2533519357442856,0.31284008622169496,-0.05948815047740935,life satisfaction,secular,0.3820888102054596,0,fulfillment in the highest good,0.35621535778045654,2,life satisfaction,0.3820888102054596,1
Freedom Truth and Moral Teleology,happiness,teleological_anthropological,high,neutral,neutral_3,A discussion of happiness in human life.,0.2722647458314896,0.32364557683467865,-0.051380831003189076,life satisfaction,secular,0.41846662759780884,0,fulfillment in the highest good,0.3594299554824829,3,life satisfaction,0.41846662759780884,1
Freedom Truth and Moral Teleology,happiness,teleological_anthropological,high,theological,theological_1,Happiness in Catholic theology.,0.38451564610004424,0.2948953449726105,0.08962030112743374,beatitude in God,catholic,0.5137432813644409,1,beatitude in God,0.5137432813644409,1,positive emotion,0.3325570225715637,5
Freedom Truth and Moral Teleology,happiness,teleological_anthropological,high,theological,theological_2,Catholic teaching on happiness.,0.3111916035413742,0.22183964848518373,0.08935195505619048,beatitude in God,catholic,0.4026292860507965,1,beatitude in God,0.4026292860507965,1,life satisfaction,0.2759997546672821,5
Freedom Truth and Moral Teleology,happiness,teleological_anthropological,high,theological,theological_3,The meaning of happiness in Christian doctrine.,0.3358942449092865,0.23880079686641692,0.09709344804286957,beatitude in God,catholic,0.45970413088798523,1,beatitude in God,0.45970413088798523,1,life satisfaction,0.28253263235092163,5
Freedom Truth and Moral Teleology,flourishing,teleological_social,high,neutral,neutral_1,The concept of flourishing.,0.33950209617614746,0.39659073352813723,-0.05708863735198977,psychological thriving,secular,0.5641496777534485,0,integral human development,0.3846529424190521,4,psychological thriving,0.5641496777534485,1
Freedom Truth and Moral Teleology,flourishing,teleological_social,high,neutral,neutral_2,The meaning of flourishing.,0.22100690007209778,0.3211402356624603,-0.10013333559036253,prosperity,secular,0.41749143600463867,0,fulfillment of human vocation,0.26456162333488464,4,prosperity,0.41749143600463867,1
Freedom Truth and Moral Teleology,flourishing,teleological_social,high,neutral,neutral_3,A discussion of flourishing in human life.,0.3806735634803772,0.3538484930992126,0.02682507038116455,psychological thriving,secular,0.5094538927078247,0,fulfillment of human vocation,0.4314688742160797,2,psychological thriving,0.5094538927078247,1
